,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
165,Seychelles,0.307847067546265,0.410818399552246,0.335736939877127,0.318416228674099,0.323554393397308,0.348401428253859,0.33853497661141,0.336590289262928,0.314737317805278,0.321123081180888,0.58379034737881,0.651319463868871,0.558989020814436,0.605980090126634,0.867279799491334,0.714535718917247,0.694989888369782,0.509560815594422,0.570801512571364,0.624375465876927,0.527398569902226,0.39636569227279,0.450183546026175,0.380373135458881,0.417277590261005,0.420525335217072,0.452744022361113,0.425417490786836,0.441334267573265,0.447924777409815,0.490903440216592
166,Sierra Leone,0.1207243452303,0.150152728140988,0.120075191185069,0.115988501840605,0.113446948152342,0.145395951735388,0.15600166579925,0.171087747775477,0.174747144355215,0.184847276710944,0.0953513376941348,0.129806226120289,0.105417902104343,0.102822250494105,0.101871288331061,0.0830165617382502,0.104121214814597,0.0875027241353437,0.0809602542683383,0.0790378433128001,0.0816690724951935,0.0897270725733526,0.0889593315515111,0.0843554386288649,0.0863941189343182,0.0913334889909438,0.0903153110345882,0.0855506044185698,0.0862690752240207,0.0824219626362133,0.0766482218240628
167,Singapore,0.277500334038679,0.274259717423182,0.26375579015777,0.272685038071104,0.258589846534197,0.239387545709802,0.228887953360594,0.210008587783731,0.207837332965937,0.198197058387904,0.201528685572048,0.205359151505177,0.194741362739458,0.174980727603683,0.167269025567239,0.146027878921047,0.134725170817831,0.128003868757336,0.124424798819398,0.126685834891677,0.123439404739688,0.121902596251569,0.113996242250277,0.114084305949305,0.11247381620573,0.111865551349029,0.105966296689235,0.10681679643363,0.102651184082502,0.101019426965525,0.105656619080279
168,Slovakia,0.747766907360727,0.758677511629678,0.790054103052884,0.752679008445909,0.671049836883545,0.64073225876393,0.603192418477719,0.568422800790209,0.533190290139258,0.527125737866444,0.493483725137781,0.482089793687401,0.457781523053545,0.436504094211227,0.412073942908729,0.39096961932501,0.3551499423767,0.315558104348652,0.298427630146951,0.286177216355494,0.291150258817598,0.26873850384692,0.251915228182017,0.252535985209656,0.229416271748101,0.221975908485586,0.223621591271129,0.22951634230331,0.221295077470386,0.199336256816096,0.192494214741637
169,Slovenia,0.371726435337358,0.377306638686455,0.398829641295392,0.399050944739346,0.381983183181332,0.3730631996811,0.379314401732421,0.367471575189264,0.34965131866247,0.318801974715357,0.300058098089497,0.325401253589462,0.319800953051027,0.308285823104489,0.30125006988293,0.294297233764995,0.283518202467822,0.264475428574829,0.268682054291323,0.261333337910586,0.261950817589682,0.244359650124847,0.242844472789245,0.245881663694956,0.219407378337949,0.216269389087331,0.219594806656944,0.209316929575978,0.199988848877141,0.187517560495613,0.179559424240481
170,Solomon Islands,0.213166903780769,0.201575400053989,0.184379243363421,0.174245877119054,0.173453766913149,0.152480565046859,0.151122749174635,0.157541887688255,0.162082611797937,0.159887832806037,0.169800666725072,0.194782216329245,0.198275740335719,0.189732514843954,0.180363652418108,0.173783187079654,0.161687604160213,0.154798591528164,0.145953240776894,0.13740810774783,0.140086067285572,0.161568981632606,0.148060672317974,0.146400098561469,0.144096728614926,0.148421362047163,0.118925905350304,0.173846657090638,0.171980296260883,0.175143126529363,0.179361168440361
171,Somalia,0.00562058702844347,0.00409439529038963,0.00385358256639775,0.00396337131103011,0.005051767082844,0.00520266567407735,0.00510574483201413,0.00549230153186461,0.00543494699473702,0.00547115175492484,0.00738467114380698,0.00738817310486982,0.00768526173912631,0.00759697899451979,0.00736339910763376,0.00712602150757219,0.00702954299967389,0.00684891542985036,0.00665080712450422,0.00642081932776257,0.00634401178166784,0.00585335691375202,0.0057045021247761,0.0689107833727102,0.0660653951482816,0.0674295610240218,0.0673609030335303,0.0670847212793049,0.0684855761761603,0.0693854340845556,0.0587184743900495
172,South Africa,0.827807679976725,0.814669853185432,0.814639767879407,0.809610379693474,0.802484697152532,0.820207975745336,0.813747117874268,0.828467856431804,0.83897597465044,0.780796449389215,0.763992760733201,0.764904963079292,0.765305729879637,0.790269532061494,0.815355831324316,0.793848057078044,0.759307829521024,0.751522092923851,0.772787355774109,0.735358574159416,0.721944693641141,0.67069404313303,0.680003193640018,0.68017600744638,0.684709538306559,0.642398576446022,0.639798625972601,0.636470846180988,0.628886280591006,0.640157024520656,0.639850466691906
173,South Korea,0.499623917790669,0.493005795857864,0.494127308473307,0.506688175478024,0.499939468026951,0.495740832076275,0.489344102015005,0.485665661639515,0.439792412001061,0.429890768921901,0.448350154467856,0.439664393556675,0.404546439781329,0.395281015557488,0.390570121578881,0.374232370466457,0.3600226486431,0.347552882458312,0.34384639104882,0.346211691567458,0.351387948952973,0.356246043144021,0.349647290795197,0.337419875145207,0.324183499619393,0.324728956227643,0.323952573882026,0.319149252233435,0.315546017539114,0.300143273266224,0.284060318822765
174,Spain and Andorra,0.216771777684878,0.218313365551718,0.224222088626662,0.212936591465799,0.217043500506588,0.221928249162115,0.208867144529312,0.217589711362982,0.215181899072835,0.222415976169207,0.222913066240225,0.214741839353363,0.22059339422383,0.219685996447735,0.222983793249033,0.224191402384872,0.21021651338546,0.210345715709549,0.19079890373031,0.175401374771163,0.167600438001412,0.170065881132626,0.171578861969479,0.157882079939399,0.154099053996283,0.157671531869001,0.14779169886994,0.152148840522607,0.146227880453017,0.133014971354656,0.125285416213491
175,Sri Lanka,0.0632560569356636,0.0631379780639439,0.0752791519925533,0.0689426504764882,0.0751256825219886,0.0715974265964481,0.0972135252167476,0.0911354322096794,0.0899255485056217,0.095177158524921,0.102634094295314,0.103408151437209,0.104046924539255,0.106204209958769,0.104079786738285,0.107094393626459,0.0892469606727649,0.0915439188679698,0.0822398675621341,0.0763402020413834,0.0747911564021999,0.0811963062393241,0.0812048164873097,0.0679515695367514,0.0782525529394619,0.0864491367141283,0.0885200483728766,0.0939944207066836,0.0852121405345851,0.0905929594901981,0.0863681596412176
176,Sudan and South Sudan,0.13606381677299,0.112945853132463,0.100403517963911,0.0689142753917967,0.0998226345779692,0.0881478907941531,0.0820406002677166,0.0895373667180123,0.0772441211537489,0.0826963913514183,0.0855274013151526,0.0876097544799426,0.100437463920763,0.0957792716948945,0.102933695168811,0.113480698460789,0.125396332636671,0.121841326246324,0.120720107545506,0.121075320049788,0.124162503843205,0.119241369090556,0.128181423760799,0.116409303302267,0.115073851818434,0.129229219073592,0.139785845798513,0.130637293138426,0.125935758771627,0.131720666553415,0.113101821859515
177,Suriname,0.2778482066204,0.264968391122444,0.25361301307528,0.258105149606535,0.246177537414646,0.250207032045332,0.244477384239152,0.228577408585368,0.217298913626354,0.219361182994002,0.240947873901706,0.236395100592748,0.168944939007231,0.17605763411118,0.18297571859089,0.212076422480624,0.181654740430428,0.159311203504358,0.1578074131265,0.152337067977363,0.172412340574513,0.172510994684217,0.189251575500343,0.180674898023084,0.180778604079695,0.19374546606383,0.187317172647226,0.186580052821921,0.173321122651719,0.171859334985071,0.173541952336775
178,Sweden,0.198774816104061,0.202458467998076,0.213953406665867,0.217637818396993,0.217448375574283,0.208530587240966,0.223170343447351,0.197317634134786,0.192297700456142,0.180685121591694,0.162113145992427,0.159685382885049,0.159961445482127,0.158352298859003,0.147924248247011,0.136422285454321,0.12902031599032,0.119533935012755,0.115579521409304,0.11221583109106,0.119398215694074,0.106501750588582,0.100363054259751,0.0951195566846072,0.0922034277002217,0.0884317361638098,0.0883125670664737,0.0850357760097149,0.080622014367657,0.0827402774151048,0.0806039671144501
179,Switzerland and Liechtenstein,0.118863853954803,0.126156325225205,0.126050105433461,0.119983915218924,0.115994512379902,0.117536087344756,0.118383156513751,0.112486201745886,0.112766645293218,0.111476935283277,0.105305087223837,0.106980984884914,0.103217460864427,0.10627533002047,0.104564818681893,0.102983437718214,0.0980899487626904,0.0903903919702223,0.0906793536170647,0.0898219021522273,0.0902594695236862,0.0807195573940888,0.0821865521797984,0.0826250218627033,0.0743327839577244,0.071541339618289,0.0711511116037414,0.0687343232204506,0.0646820338668773,0.0653396771993424,0.0597580361674553
180,Syria,1.81232826132315,2.24057161788776,2.19550592966313,2.37546207544638,2.63575214586325,2.53996234817875,2.69437373603006,2.31843150197612,2.19901638976693,1.97956227410484,1.60489155724855,1.39613910535501,1.11567156541784,0.911854476632643,0.679094603300688,0.543599630461143,0.588875617773446,0.57883553357664,0.561758787092665,0.518286659921786,0.480080465922962,0.435187828608581,0.436000038007075,0.326328951100448,0.266505962920131,0.251654975457217,0.222937283433861,0.231973800472418,0.216268172155328,0.212878765032507,0.21564404795759
181,Taiwan,0.273452338149673,0.274750403404693,0.271461416676067,0.275124712101979,0.278572841671398,0.279922483655399,0.276711892811286,0.281096756190065,0.283195956144289,0.28214452232008,0.292806360826546,0.311318339806294,0.311794391935815,0.317275443904659,0.313078927183653,0.299998288045004,0.304334424388769,0.301136051625768,0.299642839547092,0.297554259142048,0.28775297583637,0.277618093556618,0.264760392136665,0.272232214927423,0.265880080625669,0.266270143228241,0.273749286345619,0.274063766611767,0.270370309365156,0.257248727532221,0.251648695137962
182,Tajikistan,0.567414144609229,0.582806657345181,0.603312240614891,0.488978648259297,0.385968177717579,0.375980133439636,0.400812432924136,0.433779233592096,0.445079820034591,0.403953424130842,0.347773910290337,0.312162963547387,0.28355640718042,0.261175398428529,0.281071565706998,0.251125481879047,0.256195998173643,0.27481042475456,0.238872637581592,0.184243007127478,0.174140639473789,0.162961940523526,0.172603673848558,0.165173618891356,0.203568308807769,0.205138361053617,0.237282456161324,0.26044989721689,0.282305402001639,0.249134995869924,0.257905335601066
183,Tanzania,0.0619524817980373,0.0643085949389756,0.0593103406367795,0.061514091347377,0.0600320391181936,0.0793290129181167,0.0893933784399163,0.0810453930042345,0.0681910228667382,0.06082740239487,0.0676884394494776,0.0675430118651725,0.0718660614875835,0.0713710746492345,0.0889523801101417,0.0929161546607896,0.0907485875338345,0.0834471756099398,0.0810674816778968,0.0746579691424773,0.0843218381687188,0.0901385569038517,0.102818706823048,0.105583639689654,0.0973393883089964,0.100203528102738,0.0919681192873425,0.0898514999850109,0.0878588125042468,0.0851823462747101,0.0750612931183075
184,Thailand,0.232374678590348,0.236948950937792,0.239927300983623,0.251098326225112,0.260190068098462,0.272574387330079,0.290071994960238,0.304187208908262,0.290787160017847,0.290796167705808,0.280963929011211,0.285183710123514,0.285434783201478,0.277631304969753,0.284380364863148,0.282541106734294,0.27317834178764,0.266189469094834,0.264313562140939,0.258790987924939,0.255301920352807,0.25361282628077,0.254392815360158,0.258104319432621,0.25316626668271,0.249333127621457,0.239650700477531,0.228677094306686,0.217955785227247,0.209461545910058,0.211718343484559
185,The Gambia,0.0652069493368833,0.0757729368209914,0.0652535903600569,0.0667668981775105,0.0771423608500321,0.0731914675847966,0.0730361585332937,0.0729476256294688,0.0763795933460899,0.0744763140051823,0.103347322237012,0.107679179441433,0.110634343212718,0.105893136338017,0.103951961201888,0.105937034842355,0.115807279405897,0.114524476149095,0.112564640656331,0.112224759110444,0.114169349427825,0.123349619632451,0.114356147180369,0.110303095652047,0.12111907896212,0.12152020116075,0.121398885514716,0.11899822959489,0.116565892001554,0.110856568426454,0.0991655451642305
186,Timor-Leste,0.0966608275716204,0.0874718725566856,0.081463029013053,0.0727601616826698,0.0712966332289169,0.0629297291562034,0.0569946415672436,0.0566223139227756,0.08233777799748,0.179652075004632,0.178992561064425,0.11274675352503,0.111761636844159,0.110945404286565,0.226654499958697,0.145649213152488,0.529873081648322,0.592580632016511,0.597004123708789,0.557033505806336,0.463110619525326,0.436308379131816,0.473377318562899,0.545765556128295,0.37144186005121,0.34768945311168,0.265099276076534,0.302610222119036,0.272583411445283,0.224698501552775,0.241671807362479
187,Togo,0.11350456422069,0.105923526964021,0.084676584096359,0.0773452924677053,0.120907828305628,0.11070205347996,0.155082673300554,0.102414730918352,0.128732740363781,0.162207476855109,0.151263433017934,0.13531879127156,0.138394434075153,0.155220458634919,0.150357616728557,0.150338748472403,0.136492199833882,0.137060291895163,0.172164679186328,0.277000810682466,0.243115446970787,0.209636178902854,0.187891800415581,0.187720215668297,0.180924427423333,0.175482837559975,0.177310671493453,0.175162010035244,0.188237239747581,0.180134038173589,0.162576429666835
188,Tonga,0.23330635756402,0.223007795325898,0.217572314727209,0.205863743605001,0.286901609917539,0.23332845418494,0.261354955573629,0.279720582461267,0.289392446690394,0.273453531900041,0.178979914971566,0.161485757836966,0.164918847979225,0.195629964706576,0.187720650167658,0.202974729943586,0.2188852107494,0.170146414835822,0.179230731231024,0.198713702705085,0.191922600286226,0.216428197214904,0.20080247421719,0.190889774224238,0.198868821231469,0.215313124911383,0.20450603450367,0.180756014028575,0.185431643019295,0.189758511072302,0.186606569134108
189,Trinidad and Tobago,1.0290724682074,1.01644335841133,0.950551099918807,0.908110908427299,0.947034029754721,0.904555364934785,0.922080780081476,0.878353948084705,0.921007544872329,0.886215391884615,0.875666319304219,0.962227523992612,0.971899628077916,0.955277411559417,0.944112677521734,1.0815643064417,1.04310865236538,1.05979067458236,1.01093173256055,1.01125447303886,1.05858187909502,1.05538836917422,0.976476519376253,0.934967794111243,0.96369646711802,0.911981675235117,0.843292605419227,0.89839040732883,0.871275864744614,0.922243377160433,0.911564264129489
190,Tunisia,0.329349544171661,0.326556820984397,0.322024234777795,0.327458201478183,0.319747782172807,0.31936154072873,0.307237875098112,0.300755523211498,0.299537595763599,0.296708122412087,0.297862766690068,0.298655711672798,0.291326371651226,0.275380505863258,0.274007515541469,0.272142830624398,0.267194105272101,0.258928009500171,0.253942062426948,0.246098829933591,0.260728982969508,0.252552369088891,0.260852634104755,0.25319335809642,0.260821117719398,0.261888557219658,0.250516581427574,0.248379045989241,0.241740369727674,0.244079045453108,0.248678136879119
191,Turkey,0.220824108696357,0.222943466942554,0.221675867687551,0.212911215880993,0.222004150119131,0.223835231043437,0.227075913001263,0.221772613588013,0.2181404002211,0.223752439207121,0.232133606381745,0.224450142254654,0.22114504575097,0.22045462876525,0.20645142130227,0.197366344708277,0.205558434769384,0.214775691550833,0.212406362511411,0.224841123159307,0.214569007623049,0.205593619164595,0.202773963581902,0.181581429464771,0.184240357613465,0.179664813703777,0.184917254315379,0.19051551041291,0.181851324872399,0.175825244369646,0.169260495704129
192,Turkmenistan,1.71862759236388,1.52892832137793,1.325871552858,1.24187533586914,1.89411060746229,2.06795769335502,1.76477617127566,1.97915442778289,1.92260072380103,1.94991813304763,1.88609545213677,1.87965644427132,2.00391787010751,2.16685842726316,2.16843323077473,1.97852847267634,1.8489909526199,1.83733560282244,1.63671994213982,1.36037087818634,1.40581280644136,1.32917322691261,1.2722847372315,1.17638384303176,1.08130232711931,1.04967896654145,0.98823907230806,0.925214961066183,0.869168859616269,0.881370807519839,0.866632162621045
193,Turks and Caicos Islands,3.10576205607622e-06,2.97535594459858e-06,2.87909014322912e-06,2.73567351304086e-06,2.56166582652498e-06,0.039740703799735,0.0366082330974153,0.0323132995283492,0.0310855151001791,0.0292612652432412,0.121133694511038,0.119730059064727,0.14839409741247,0.149552898255844,0.140392334923585,0.139197855922434,0.130701762728459,0.142086547228335,0.138982554770714,0.191609170555378,0.203303497738005,0.211393396175583,0.228471848917402,0.244379251794454,0.233786211764672,0.21122004464864,0.19722483495082,0.231339407282962,0.212752198560974,0.197190269538854,0.233011419966067
194,Uganda,0.0428140556287137,0.0521457000136936,0.047473388181189,0.0445517205832996,0.0431946773110849,0.0402822616028786,0.0401111448369445,0.0409231054231014,0.0458428258262243,0.0443999890152453,0.0547495014939874,0.0549180874313588,0.0519097275806737,0.0519631343110372,0.0516391867335829,0.058465570715468,0.0607094478174446,0.066235834644369,0.0647829428710514,0.0638121699593886,0.0691251703650864,0.0647932215975803,0.0606253018319017,0.0612881753581956,0.0673650118003543,0.0660670048460683,0.0676976820272622,0.0673268047793339,0.065976023040362,0.0640674474540134,0.0537290333851182
195,Ukraine,0.95854492165795,0.98610346657901,0.958675843168532,0.975289575576969,1.0472533543222,1.17568401025077,1.11448990257532,1.10448399219586,1.07467946617387,1.07499605386129,1.00603367738389,0.919246128183716,0.875056306708713,0.871180900236576,0.728766027888702,0.684282087012025,0.638446961026562,0.606302283197958,0.568622123676044,0.554208994024147,0.572273170405333,0.572227370568082,0.556706509623135,0.536838706974915,0.495208524488086,0.458431992710452,0.448449209048353,0.394209215378656,0.397422776948816,0.365571492598926,0.366384557580027
196,United Arab Emirates,0.279397192049648,0.315075799614275,0.294478349204061,0.306616993937077,0.315842006635289,0.315880695618037,0.311915238281026,0.300679025635398,0.307573944728658,0.307876238220312,0.275607182828532,0.3106043110081,0.310213163050349,0.299753530633256,0.289202895657346,0.293665921477145,0.277713731903817,0.290249955514677,0.336890990934324,0.358013441476813,0.36635557079547,0.351236817006454,0.354468533057683,0.35506835043564,0.344188048184167,0.344558173598026,0.345469758405429,0.345985892706788,0.332212625884093,0.324539384768332,0.329264249520028
197,United Kingdom,0.337111040019521,0.345594831322718,0.336338046561556,0.319147361905476,0.304837962005884,0.293123612079004,0.295279679231845,0.269501323208411,0.260916013570761,0.250712072335883,0.24484983417043,0.244148372854526,0.232335719285529,0.23078533248934,0.225627768222256,0.218298194619485,0.212820171546048,0.204067297200781,0.198785955240174,0.187927171581056,0.190031208286716,0.173006253645562,0.178933925933685,0.170281890989975,0.152231801070944,0.143666344657044,0.1338774857646,0.127086932264482,0.122953412217939,0.115880433805155,0.112126925698403
198,United States,0.502351345557035,0.498774734687823,0.489551826932636,0.487473887870314,0.476098358309196,0.468203256635941,0.463604420627256,0.465766124945402,0.449578454488149,0.430019418662605,0.424532590089997,0.417018153921285,0.398456287362197,0.391911502664126,0.382859886659828,0.370477818645367,0.353825184668158,0.352579358242918,0.341853585047805,0.325058236109763,0.331631677325304,0.313816879502745,0.294398573090886,0.296680352296844,0.290408351246928,0.275865341900719,0.265845495025936,0.256129424389427,0.256317537594024,0.244901125090561,0.228516447964982
199,Uruguay,0.113802226440894,0.124482692390018,0.126311243418507,0.116889277553709,0.102482140378407,0.113491557920553,0.125734166035249,0.117744728908924,0.116674413377522,0.139666033460219,0.113779713155432,0.109099135818117,0.109004794638129,0.1075331370471,0.127178670943319,0.113950422253594,0.127968359082145,0.110936829102783,0.136160048542294,0.133406558773709,0.0990738104903629,0.113222093682231,0.124512276629083,0.103284786326631,0.0879484884052772,0.0893788268995925,0.0867683676860608,0.0798445760006355,0.0847053932638078,0.0846265035698709,0.078310924749332
200,Uzbekistan,1.75704870606153,1.81503088753677,1.91522025991855,1.96154236217357,1.98555734829478,1.79230054182663,1.78578963063189,1.72845317211898,1.88670481168386,1.81164800801045,1.78069308170911,1.72088744685268,1.71708939285436,1.57267927438958,1.46931851457375,1.28828167600791,1.26669700392996,1.14306276714987,1.10024136733418,0.911123964540504,0.835448596740094,0.83996901187753,0.809756289689558,0.686664927756935,0.642041739973622,0.535359182497319,0.452643265478966,0.43138489771695,0.411832644183748,0.385365060421006,0.377462723718584
201,Vanuatu,0.249400187549252,0.203337506409778,0.10918870163327,0.106583380056331,0.105100720027496,0.100762269245577,0.0991720805348411,0.0976048485477268,0.100489200960563,0.0983262616097312,0.139452516437355,0.166406880357032,0.165856864661031,0.183296834524967,0.144399749589465,0.139402426503477,0.114719429156098,0.162464319733976,0.155108916008295,0.168016009889473,0.17923395733119,0.254853270010323,0.193017167049778,0.181919312948048,0.1978344748838,0.193116757842898,0.18000310245365,0.189334238091532,0.189250974513036,0.18890704442022,0.203853062305753
202,Venezuela,0.616152538322052,0.564553118644271,0.555863799434452,0.616337183105378,0.648281125802228,0.663391498834798,0.712246234353422,0.72733362246708,0.799494793282305,0.719942254209855,0.633983874281453,0.68308637171585,0.704516421184277,0.718256973647839,0.589821016383947,0.488485057527414,0.402213389787626,0.344728587879321,0.350549886965395,0.404234399093499,0.350469253104188,0.277172868560767,0.315944337816366,0.313538741461704,0.475959347228178,1.07825963113024,2.49477419566931,10.9526115837021,12.0442673163367,15.1929393602266,13.2595160218911
203,Vietnam,0.180421973210951,0.171465492392371,0.165243347598077,0.179224141149552,0.193620484311912,0.203232924687592,0.209254658104156,0.223276092986452,0.236151507411605,0.2310051367143,0.239369335034152,0.247659846247827,0.274166662891514,0.272442898099465,0.299875309495665,0.304700771505884,0.292543260072398,0.301902940241652,0.315757860567005,0.334081616367453,0.350320270910783,0.329693136826121,0.312114296401906,0.308626367473576,0.319441257859403,0.367744178793613,0.371151470372744,0.348535665804156,0.379206241312401,0.423092467089768,0.40330971070683
204,Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Yemen,0.739816076894809,0.970951340395927,1.01518935277545,0.887872146332039,0.986336572705988,0.940215763827815,0.769819739489251,0.741171052427182,0.720965550722332,0.710065650895281,0.64369878428806,0.623100493928213,0.535842688849483,0.523605841424153,0.421564809595259,0.298430384652898,0.295224162246204,0.289906753185568,0.273051885861136,0.294656748510396,0.232363028515441,0.227675757559272,0.229333538443007,0.292793758985406,0.292921539765235,0.215031507307107,0.210258668467094,0.276792522576981,0.201885215502926,0.205355135985168,0.206663839976194
206,Zambia,0.171369998382755,0.178274775424726,0.180048823481264,0.150181835677977,0.140574752824176,0.13532381498394,0.107216312937476,0.133934843998623,0.122950515115081,0.0964775561283509,0.094381184260322,0.0904228614125387,0.0907947903447833,0.0914878760236498,0.0880499262245682,0.0878059474495305,0.0787833342860214,0.0533406770776492,0.0533938023390996,0.0533109888018182,0.0538898867099532,0.0584127887936632,0.0756195374668121,0.0764463046224255,0.0797065105294316,0.082841385850645,0.0876628207672058,0.124616815565062,0.136699965719725,0.130915423138395,0.124773986575596
207,Zimbabwe,0.458931346365953,0.478815295930273,0.529435438604314,0.480377134704198,0.414111789760275,0.405541284799132,0.35403236027127,0.323688220713032,0.319118072055733,0.362395950361211,0.325344218974279,0.324618147860712,0.322668549092699,0.318035273437072,0.321029254770167,0.375182627088468,0.36103862452173,0.36844228996687,0.346045143866476,0.30971352402884,0.328938829645924,0.33916195926115,0.302820134949843,0.302236162768423,0.290614853595775,0.290779898880828,0.258594594519037,0.232599130870627,0.269941967300639,0.271993086205185,0.28333939974818
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,EU27,0.315180629419413,0.308420030130657,0.2949266681641,0.291170075761824,0.282672621651367,0.279439779992297,0.28113150117251,0.269199029763346,0.260678090905778,0.249106661950467,0.240946887807929,0.239141073206478,0.235485239411168,0.239153640955916,0.2330549870652,0.226959254307465,0.219846810061034,0.210595908235561,0.203973351489438,0.196611514093964,0.198967608763453,0.189649055053869,0.187051657431789,0.182519744624715,0.171546605028932,0.170689829386905,0.167722023290024,0.16424713329001,0.157785463338529,0.148094408224072,0.141056768723757
210,GLOBAL TOTAL,0.433468950127877,0.431046411507486,0.42366514011295,0.419055722637558,0.413406522353368,0.411255978936827,0.404088670294371,0.39642624115034,0.389118836469674,0.378687956596697,0.373689641564363,0.369965742549159,0.365295363603075,0.369008250774111,0.36733943425796,0.363799335932486,0.357874340251731,0.353489092435554,0.346518177890878,0.345410191740321,0.348058235996888,0.345065120192172,0.339672148325093,0.333935669963025,0.325336984702506,0.315754389894262,0.306903164223307,0.299782698911287,0.295692049456215,0.289280227579769,0.282449832091018
