,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
177,Suriname,0.487789918956074,0.480466416108626,0.488992943942395,0.488053628574499,0.467432019986109,0.469412119562697,0.460715423532728,0.415065822882379,0.395270523239561,0.389844280317685,0.3873376035423,0.383858342288196,0.289691005177771,0.303395004985531,0.299141882899852,0.320978233443985,0.285733162500827,0.258401495285646,0.256547931451555,0.258901785750725,0.275460460086926,0.271882406872668,0.284710047991673,0.275810427860519,0.277758621771225,0.292726376103867,0.292648141537141,0.288311172244425,0.267972666170989
178,Sweden,0.271399667520634,0.274343646751136,0.28692881237887,0.29410314247215,0.291849693880702,0.278736669768979,0.292236051570656,0.267389723700985,0.256868723096556,0.243034748099616,0.222291551443383,0.217755616511723,0.217756408179548,0.215231175241444,0.203496292049198,0.200278623917036,0.195102906628825,0.182241617656719,0.173376415160664,0.16982296954871,0.174033127199792,0.157725131201406,0.149730101122149,0.142871160947695,0.138248584044724,0.13232106675671,0.131693082840977,0.127413754299429,0.12125483202117
179,Switzerland and Liechtenstein,0.144380769653032,0.151828556297279,0.151132791801627,0.144213894646288,0.139612365079844,0.141162772427378,0.141953963415807,0.135234776947938,0.135031863156741,0.133090169782723,0.126197080682697,0.127796465591908,0.124019753262755,0.126935921529956,0.124897243597572,0.122924459275577,0.116913178542276,0.108465454368848,0.108561931935344,0.10723973340282,0.107254424808823,0.0975098498130629,0.0988373883320042,0.0993836498989639,0.090805186250732,0.0877519513426223,0.0867590247983499,0.0842161256471513,0.0796277683895756
180,Syria,3.32259534289135,4.21621369247861,4.13237254158276,4.5704243994652,5.01203611998361,4.75568922179429,4.89435662704985,4.19705093003912,3.87227516001967,3.51849501149292,2.88366901581815,2.31607080042458,1.77557821593987,1.46092818226977,1.06526760287365,0.807489289413573,0.852950141221026,0.830013348648852,0.783791318786007,0.7487863225316,0.689529695540239,0.639816807990433,0.64099778137527,0.528039598683568,0.449171051037164,0.431018397382957,0.3873192414737,0.399097958232274,0.366095477814609
181,Taiwan,0.310975989350224,0.31129361641404,0.30633366767848,0.310617659821809,0.313840915765925,0.315094442571286,0.311109105825623,0.31435451220692,0.316752831436058,0.314344129588564,0.322065500326007,0.344782038832846,0.40312937742616,0.407458616275367,0.403058197748244,0.368499180086729,0.353726173453218,0.35344735061885,0.349160743629054,0.343987374439386,0.319691762297253,0.308231147030385,0.293115861903183,0.300911839129067,0.294321520783985,0.294102099357438,0.300841136547863,0.300129695908384,0.297648168331939
182,Tajikistan,1.02482689671968,1.14934990296752,1.32818957796341,1.21251323223855,1.26900024382281,1.38563341578364,1.49039734649843,1.47384442842149,1.42578824053225,1.36072311984773,1.30050474250765,1.1285883088071,1.1005318621333,0.922202939092915,1.02053804610061,0.90997896926358,0.900043058993869,0.93824595253711,0.781804829763241,0.704051794541676,0.651946370166008,0.601727978220556,0.604641930230526,0.570167372676924,0.591870307109304,0.58658098686878,0.615668617723674,0.622073991799313,0.624528923817244
183,Tanzania,0.883406038410386,0.879913136263387,0.875255757795892,0.885443398841038,0.881344330016243,0.956513983516586,0.885277183460596,0.851932283288616,0.851888731497412,0.885256238674512,0.864034569646997,0.833109600596417,0.814924673937829,0.788419023465813,0.762804625676117,0.734975156414415,0.714512087570911,0.671086315591913,0.663200515683981,0.635576704421489,0.634852789003622,0.63712180219919,0.640801466028842,0.641282729744346,0.619357483870569,0.606409095669151,0.577899973943039,0.543683282994403,0.530856436547006
184,Thailand,0.517869659002461,0.511155020087993,0.496068168066489,0.486093268814121,0.476874355119314,0.468330515977923,0.474906641875132,0.498865507353592,0.494197015234377,0.490781537467687,0.472112872856473,0.475599307425021,0.466488482826643,0.456396984462823,0.456633168263506,0.453792850045621,0.438520196670279,0.433182023696471,0.43071892076857,0.432193416579414,0.42471451187345,0.420827029699242,0.412634040653487,0.412123407975751,0.400908288546842,0.386877266687325,0.367180065418191,0.360380460824938,0.3460644934039
185,The Gambia,0.417757742926023,0.430740245746916,0.407869467879004,0.398103074884202,0.420913328513073,0.420665542369457,0.415545346804142,0.398569704087007,0.397113091177685,0.38171107503158,0.404088929311355,0.386049071131356,0.401555326453838,0.414322440046536,0.404826830334727,0.422470731339928,0.441494333037774,0.436905272118027,0.439614418019329,0.459448561897512,0.454762890723303,0.44392147580229,0.428571321534994,0.434488468281907,0.467666678612611,0.462115331021454,0.449325979913485,0.438618488627953,0.42129044036754
186,Timor-Leste,0.448321495376901,0.457117619928805,0.407031867507697,0.380121684649206,0.381240373063276,0.356588117144281,0.331482107101871,0.312074856988447,0.354610607932696,0.546237565376334,0.537758617898434,0.504991022030197,0.533040583151337,0.556946377078459,0.780246320641163,0.924076323011679,1.59471500718297,2.08947470436139,1.9639003238626,1.88256719019764,1.55993194967634,1.54676222143802,1.46839669307844,1.50799590148503,1.36118862481101,1.56978941376863,1.29547760994522,1.31809884698287,1.32867153100046
187,Togo,0.484162814813322,0.473534534815605,0.450148233741591,0.525125666579434,0.532941437382505,0.482403527842446,0.540354385127089,0.4595892587658,0.517557325506899,0.56435597538322,0.56989063756968,0.562852144089755,0.564156459648512,0.566368096550056,0.577632618927539,0.62128942186719,0.605900688163883,0.623744190536893,0.65173011047172,0.759301977196507,0.70846316024064,0.655381914097443,0.650756320609742,0.636523357334586,0.617170339300485,0.601313128944804,0.587864388812079,0.580670982422224,0.593575261790906
188,Tonga,0.496500783615555,0.470093146584394,0.476429665553695,0.454138340986371,0.521275715455183,0.442650422613185,0.469051172649667,0.484507884574069,0.489898707884348,0.470756414743578,0.378373202879255,0.353669121597859,0.349687236787299,0.377580211306594,0.373839757294854,0.389599819921869,0.406164248162406,0.356873906405098,0.358104937407633,0.388069926460418,0.379862094042225,0.394253078404143,0.378629114269019,0.368313050049417,0.373831184569121,0.389919560849155,0.368690540906177,0.339784928911738,0.34455250341914
189,Trinidad and Tobago,1.40762068655194,1.381891036047,1.28125252901,1.23852018489466,1.28947497767699,1.2347384528596,1.25199588163964,1.18711180466546,1.25808470225453,1.22591326630616,1.26262884781705,1.35877006845771,1.38470121885302,1.41407033830273,1.41220246139784,1.55923013658929,1.53695683794597,1.54724595849704,1.47475560314546,1.50869633816744,1.5525834818972,1.53239022098514,1.44546006156167,1.39612839682826,1.42824060677892,1.35103372882285,1.26598461674275,1.33888118816029,1.30178796195206
190,Tunisia,0.516362547080821,0.517894328610346,0.503005591484503,0.504710485139606,0.485381490621683,0.484615023802204,0.473263728367992,0.461100102766134,0.461348554410069,0.456724887129973,0.453583851205064,0.451046742114223,0.441044887838682,0.418076257167553,0.412386835691946,0.411358367821369,0.405354832806857,0.38872702051229,0.385531939389057,0.374793354434334,0.383924253080478,0.374671796996936,0.378423224558722,0.365547711242243,0.36967283483722,0.369027251369641,0.356699993890303,0.350592950099507,0.342404388731819
191,Turkey,0.324494100652334,0.324827746904577,0.323038262032739,0.308574176336369,0.316983097013427,0.316458520185846,0.318387823150981,0.310598044637044,0.308470039829543,0.320423565912595,0.325392251947599,0.321445054334028,0.308720815668273,0.304877763742852,0.281787215619585,0.267427417162483,0.276462935971725,0.28396219954767,0.280695212855189,0.300494983286278,0.287999508499737,0.274001699390603,0.281033424699241,0.25758427592001,0.259173823562294,0.251295749507751,0.256244704426713,0.257483879348843,0.24844345892948
192,Turkmenistan,2.96172231285333,2.82268331414495,2.57435185832379,2.63930896236434,3.08500744203835,3.31131719404351,2.98434442799532,2.88748236538918,2.88779808699019,3.10023244079407,3.33479371924411,3.35484087468204,3.65256114004969,3.9979052965941,3.92332325718229,3.52285272991795,3.30227401519042,3.15374274957586,2.8573103887878,2.21452854000742,2.22944047317482,2.18705811118137,2.08750994045392,1.97362079789848,1.81477593081523,1.75852302623786,1.63266506143685,1.5280200517213,1.44819528421721
193,Turks and Caicos Islands,0.0250539289615264,0.0244181962069514,0.0239692890287881,0.0232236603342204,0.0221725244552748,0.0622943742386854,0.0580701633973654,0.0526255918719267,0.0500961892172442,0.0480049484725794,0.141894623543211,0.140373422984151,0.170858446947871,0.162883751262551,0.156993289768365,0.155380113856724,0.144522728248925,0.155819114593536,0.152919123902692,0.209225761104064,0.220467400507372,0.228622226933785,0.24659651964385,0.262762811547168,0.249457181517337,0.225604760579166,0.209683579686032,0.244694389969278,0.22538173433049
194,Uganda,0.987681282638984,0.97243583459063,0.951158378026061,0.89539095018482,0.856978775842808,0.789324622581162,0.734914508845661,0.715249389083551,0.710621909700387,0.680592100965449,0.69509471728349,0.683217241374664,0.649616527748218,0.634424930567227,0.610687182394909,0.60300904420298,0.565685889457889,0.546373657862328,0.638884843286926,0.61510752565674,0.60646922340648,0.572062855783495,0.562311111965536,0.554297969660867,0.549212363706661,0.538392439153896,0.536938666059323,0.535427494872933,0.51814132329927
195,Ukraine,1.16090851788911,1.19144575106391,1.17642982187261,1.21488454765652,1.3308847535511,1.47365663290851,1.41604773765492,1.39933449682361,1.35247164365602,1.34665707496711,1.25511537059261,1.14673010820992,1.09698929337128,1.07364831428458,0.903397384323482,0.852449721082935,0.792897627160598,0.754721743813366,0.714036054264499,0.713633680257825,0.725657471957216,0.731098933010969,0.714979953411429,0.697426860379635,0.655703148717662,0.616237294825875,0.610151716684333,0.537342207614733,0.533334551974926
196,United Arab Emirates,0.396108798235385,0.437419564439738,0.417502341448385,0.442051140350767,0.440780498744142,0.438480681542763,0.435650865914204,0.412701083442414,0.41634865160349,0.414920108953351,0.380136548947096,0.418486094071914,0.41461132816452,0.403236273511462,0.386166472533118,0.392607440868265,0.372308885729666,0.383277704311117,0.428113328897371,0.454207358890819,0.46442873986463,0.447956770375394,0.450174666392701,0.448769828118676,0.436227826458679,0.43900476706924,0.4409839035054,0.4412011532832,0.430321082836846
197,United Kingdom,0.442284596144982,0.453135947104035,0.437854225011593,0.414843155508821,0.395675320765326,0.383540382535885,0.384400452310356,0.353966733828292,0.339916920940758,0.320769976185773,0.309545017861399,0.305020385437251,0.290330545716216,0.284949432525578,0.276989126907006,0.265251717578088,0.254874700952625,0.243407714733646,0.236232174795923,0.225325277461842,0.22544191902372,0.207023264083062,0.212018795851908,0.202381935946539,0.183313201360973,0.174010552087807,0.163613427838199,0.156567599737511,0.151562499445207
198,United States,0.610683268786728,0.607362256913528,0.596226410892629,0.591974350154603,0.579572759166907,0.57013402494142,0.563471461279042,0.562551067767767,0.541993918850717,0.517882530091048,0.508896064779374,0.499170689525254,0.478025592113126,0.469444956979759,0.457608017440936,0.442562572129326,0.42309120261138,0.42072364092213,0.410433209215886,0.393260449085654,0.398112834508588,0.37972270057147,0.35800614099219,0.359626764672865,0.352628262195295,0.335822668789672,0.324475038429646,0.313958539235021,0.312869801776758
199,Uruguay,0.827774025056386,0.850748505965749,0.834755216578016,0.830603112274816,0.777316405893816,0.796482767645918,0.785278574674126,0.717651143290378,0.677947137005345,0.714501851737277,0.688578360615354,0.710019549927003,0.785703667862167,0.801109751016545,0.807565935755458,0.754403833943405,0.764546652286098,0.700558761521534,0.720981302504364,0.687997285090923,0.59308700401639,0.58155668049696,0.573998807800268,0.535816023423617,0.524368831913956,0.530024444087813,0.521006914494845,0.497923430555736,0.49234613396535
200,Uzbekistan,2.38122574998877,2.43363644551851,2.6361267684754,2.71838890140451,2.82846095974867,2.65834468229715,2.65639081991775,2.54666413344153,2.69099180107335,2.56090383373148,2.53066303703984,2.49595716116312,2.53424988568475,2.3344250252238,2.18893638924913,2.01342037751136,1.97985298228754,1.77273844143786,1.72822578667313,1.44737341445424,1.35329399564284,1.34715184880929,1.30751645341137,1.14797961531027,1.07998279559327,0.94737005967082,0.848196401158242,0.810124494643738,0.772809594232926
201,Vanuatu,1.11391080929414,1.07054908769797,1.00489342159798,1.04903574812963,0.981023908736829,0.9726579499228,0.96283203286654,0.929579144999863,0.931980501498298,0.946140299104916,0.907200731520345,0.919276267135026,0.961043370509513,0.973012460238124,0.916558378752088,0.884685019674936,0.816007462943806,0.957285109875679,0.916733282159894,0.864330664159427,0.884910209189729,0.954880978380784,0.888173507835847,0.874237731471417,0.87364136668008,0.867164623008759,0.824424962553351,0.803024986958767,0.790742455514225
202,Venezuela,0.972210328822531,0.903977215986607,0.882469716743639,0.957352900249567,1.01445988284378,1.03381589712744,1.09791091004114,1.12437089265884,1.24863301119853,1.15309003647941,1.01337205451717,1.0659807297135,1.10793319885848,1.12421853669678,0.923355825891592,0.753661725563359,0.626016880807347,0.540343878030216,0.518966824186524,0.596640701283372,0.498045017438726,0.411929448927644,0.456492094227873,0.45781080221614,0.694263028439446,1.60325267616968,3.78183626677249,17.193276916343,19.3478965952779
203,Vietnam,0.908067846374392,0.891037432131548,0.842344042980968,0.820425831424213,0.798274521188364,0.770420657852535,0.745421706310657,0.719536872020179,0.72466777903146,0.715252328848779,0.69668244932615,0.674909122330461,0.689854787689327,0.674833695649335,0.699403802320437,0.685315334964337,0.658014917438623,0.649038367655657,0.644048809196086,0.65564399593036,0.655167688617893,0.620059179267225,0.58912905097547,0.575396699594191,0.571697390186105,0.608608915699569,0.595569402022184,0.560168401148061,0.577808305157801
204,Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Yemen,1.8100784508642,2.09883661436926,2.11510597482964,2.03619163297531,2.17708695037228,1.9282726577867,1.60046584451737,1.52854430953994,1.45363862781719,1.40260474788087,1.29888443567501,1.22327310541573,1.06207408531526,1.02837342627942,0.815312989932045,0.58970926836509,0.612648783391235,0.594811371178766,0.536985878429594,0.565114868977815,0.474635365978135,0.490638814797194,0.48692811634731,0.565651022812214,0.559917889373959,0.508053069858182,0.551923924706904,0.762350365055705,0.609330472509887
206,Zambia,0.877974133649226,0.899862508713876,0.912276025294346,0.837197253521382,0.87537415017361,0.831174588486938,0.755385019738258,0.804364109693881,0.797950871361239,0.769111774625462,0.726944385857073,0.702188520530793,0.672571719946187,0.63750115252593,0.602493456731557,0.584705259801722,0.553639036887036,0.480392612212999,0.450020057264005,0.457123075673212,0.437613568828691,0.412317557522077,0.451268117318185,0.445304658127188,0.437806518133389,0.428859714004452,0.4241440259023,0.461049341242171,0.466240338962602
207,Zimbabwe,0.904331222054075,0.858201840493871,0.969222275894079,0.839671408390469,0.750099521032155,0.744914991296999,0.704688884352799,0.666766374211489,0.666244567885509,0.740738436070347,0.7253592640129,0.724902972820816,0.730788405911011,0.786729551200036,0.811050744625302,0.899913313273134,0.897029679633683,0.932132568455349,1.0180094258682,0.94708934781947,0.893499427133257,0.853206594198375,0.75048989367414,0.748033496857974,0.677616415396061,0.693079399868556,0.655812083024145,0.61704065875103,0.649370041618886
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,EU27,0.40881795253684,0.398912171074741,0.38163753241797,0.376025333775841,0.36494491123625,0.359599216933911,0.360380827075415,0.346513331282041,0.33210003351509,0.317370382704317,0.306803239562066,0.301971232684026,0.296863002337561,0.299173248704913,0.291658621886811,0.283785873768349,0.273853915040667,0.262826435001056,0.254428750097352,0.248157318517096,0.249688116323034,0.238566446090135,0.23695010356767,0.232338269301809,0.220590243432474,0.218145003337467,0.213922088136759,0.209532380417435,0.201614079878687
210,GLOBAL TOTAL,0.62283355743177,0.617518977560177,0.607929218673131,0.600437317562602,0.592791857977127,0.588449391777004,0.577713906017398,0.563889898942903,0.551483449316364,0.536465431933643,0.526551165657499,0.519718240074863,0.512452329763814,0.514737842094683,0.510148400098224,0.5030950391713,0.492402611127307,0.48279058786807,0.473380771024975,0.473314668965181,0.472205350590755,0.467514150507173,0.460418979717239,0.452498569130062,0.441581745593529,0.428817977630279,0.417545025201437,0.408117272077054,0.401403164345629
